Ticker,Name,Sector,Country
TATT,TAT Technologies Ltd.,Industrials,Israel
TAYD,"Taylor Devices, Inc.",Industrials,United States
TBBK,"The Bancorp, Inc.",Financial Services,United States
TBCP,Thunder Bridge Capital Partners III Inc.,Financial Services,United States
TBI,"TrueBlue, Inc.",Industrials,United States
TBK,"Triumph Bancorp, Inc.",Financial Services,United States
TBLA,Taboola.com Ltd.,Communication Services,United States
TBLD,Thornburg Income Builder Opportunities Trust,,United States
TBLT,"ToughBuilt Industries, Inc.",Industrials,United States
TBNK,Territorial Bancorp Inc.,Financial Services,United States
TBPH,"Theravance Biopharma, Inc.",Healthcare,Cayman Islands
TBSA,TB SA Acquisition Corp,Financial Services,Cayman Islands
TC,TuanChe Limited,Communication Services,China
TCAC,Tuatara Capital Acquisition Corporation,Financial Services,United States
TCBC,"TC Bancshares, Inc.",Financial Services,United States
TCBI,"Texas Capital Bancshares, Inc.",Financial Services,United States
TCBK,TriCo Bancshares,Financial Services,United States
TCBP,TC Biopharm (Holdings) Plc,Healthcare,United Kingdom
TCBS,"Texas Community Bancshares, Inc.",Financial Services,United States
TCBX,"Third Coast Bancshares, Inc.",Financial Services,United States
TCDA,"Tricida, Inc.",Healthcare,United States
TCFC,The Community Financial Corporation,Financial Services,United States
TCI,"Transcontinental Realty Investors, Inc.",Real Estate,United States
TCMD,"Tactile Systems Technology, Inc.",Healthcare,United States
TCN,Tricon Residential Inc.,Real Estate,Canada
TCOA,Trajectory Alpha Acquisition Corp.,Financial Services,United States
TCOM,Trip.com Group Limited,Consumer Cyclical,China
TCON,"TRACON Pharmaceuticals, Inc.",Healthcare,United States
TCPC,BlackRock TCP Capital Corp.,Financial Services,United States
TCRR,TCR2 Therapeutics Inc.,Healthcare,United States
TCRT,"Alaunos Therapeutics, Inc.",Healthcare,United States
TCRX,"TScan Therapeutics, Inc.",Healthcare,United States
TCS,"The Container Store Group, Inc.",Consumer Cyclical,United States
TCVA,TCV Acquisition Corp.,Financial Services,United States
TCX,Tucows Inc.,Technology,Canada
TD,The Toronto-Dominion Bank,Financial Services,Canada
TDC,Teradata Corporation,Technology,United States
TDCX,TDCX Inc.,Industrials,Singapore
TDG,TransDigm Group Incorporated,Industrials,United States
TDOC,"Teladoc Health, Inc.",Healthcare,United States
TDS,"Telephone and Data Systems, Inc.",Communication Services,United States
TDUP,ThredUp Inc.,Consumer Cyclical,United States
TDW,Tidewater Inc.,Energy,United States
TDY,Teledyne Technologies Incorporated,Technology,United States
TEAM,Atlassian Corporation Plc,Technology,Australia
TECH,Bio-Techne Corporation,Healthcare,United States
TECK,Teck Resources Limited,Basic Materials,Canada
TEDU,"Tarena International, Inc.",Consumer Defensive,China
TEF,"Telefónica, S.A.",Communication Services,Spain
TEKK,Tekkorp Digital Acquisition Corp.,Financial Services,United States
TEL,TE Connectivity Ltd.,Technology,Switzerland
TELA,"TELA Bio, Inc.",Healthcare,United States
TELL,Tellurian Inc.,Energy,United States
TEN,Tenneco Inc.,Consumer Cyclical,United States
TENB,"Tenable Holdings, Inc.",Technology,United States
TENX,"Tenax Therapeutics, Inc.",Healthcare,United States
TEO,Telecom Argentina S.A.,Communication Services,Argentina
TER,"Teradyne, Inc.",Technology,United States
TERN,"Terns Pharmaceuticals, Inc.",Healthcare,United States
TESS,TESSCO Technologies Incorporated,Technology,United States
TETC,Tech and Energy Transition Corporation,Financial Services,United States
TETE,Technology & Telecommunication Acquisition Corporation,Financial Services,Malaysia
TEVA,Teva Pharmaceutical Industries Limited,Healthcare,Israel
TEX,Terex Corporation,Industrials,United States
TFC,Truist Financial Corporation,Financial Services,United States
TFFP,"TFF Pharmaceuticals, Inc.",Healthcare,United States
TFII,TFI International Inc.,Industrials,Canada
TFSL,TFS Financial Corporation,Financial Services,United States
TFX,Teleflex Incorporated,Healthcare,United States
TG,Tredegar Corporation,Industrials,United States
TGA,TransGlobe Energy Corporation,Energy,Canada
TGAA,Target Global Acquisition I Corp.,Financial Services,Cayman Islands
TGB,Taseko Mines Limited,Basic Materials,Canada
TGH,Textainer Group Holdings Limited,Industrials,Bermuda
TGI,"Triumph Group, Inc.",Industrials,United States
TGLS,Tecnoglass Inc.,Basic Materials,Colombia
TGNA,TEGNA Inc.,Communication Services,United States
TGR,Kimbell Tiger Acquisition Corporation,Financial Services,United States
TGS,Transportadora de Gas del Sur S.A.,Energy,Argentina
TGT,Target Corporation,Consumer Defensive,United States
TGTX,"TG Therapeutics, Inc.",Healthcare,United States
TGVC,TG Venture Acquisition Corp.,Financial Services,United States
TH,Target Hospitality Corp.,Industrials,United States
THAC,Thrive Acquisition Corporation,Financial Services,United States
THC,Tenet Healthcare Corporation,Healthcare,United States
THCA,Tuscan Holdings Corp. II,Financial Services,United States
THCP,Thunder Bridge Capital Partners IV Inc.,Financial Services,United States
THFF,First Financial Corporation,Financial Services,United States
THG,"The Hanover Insurance Group, Inc.",Financial Services,United States
THM,International Tower Hill Mines Ltd.,Basic Materials,Canada
THMO,"ThermoGenesis Holdings, Inc.",Healthcare,United States
THO,"Thor Industries, Inc.",Consumer Cyclical,United States
THR,"Thermon Group Holdings, Inc.",Industrials,United States
THRM,Gentherm Incorporated,Consumer Cyclical,United States
THRN,"Thorne HealthTech, Inc.",Consumer Defensive,United States
THRX,"Theseus Pharmaceuticals, Inc.",Healthcare,United States
THRY,"Thryv Holdings, Inc.",Communication Services,United States
THS,"TreeHouse Foods, Inc.",Consumer Defensive,United States
THTX,Theratechnologies Inc.,Healthcare,Canada
TIG,"Trean Insurance Group, Inc.",Financial Services,United States
TIGO,Millicom International Cellular S.A.,Communication Services,Luxembourg
TIGR,UP Fintech Holding Limited,Financial Services,China
TIL,"Instil Bio, Inc.",Healthcare,United States
TILE,"Interface, Inc.",Consumer Cyclical,United States
TIMB,TIM S.A.,Communication Services,Brazil
TINV,Tiga Acquisition Corp.,Financial Services,Singapore
TIOA,Tio Tech A,Financial Services,Germany
TIPT,Tiptree Inc.,Financial Services,United States
TIRX,Tian Ruixiang Holdings Ltd,Financial Services,China
TISI,"Team, Inc.",Industrials,United States
TITN,Titan Machinery Inc.,Industrials,United States
TIVC,"Tivic Health Systems, Inc.",Healthcare,United States
TIXT,TELUS International (Cda) Inc.,Technology,Canada
TJX,"The TJX Companies, Inc.",Consumer Cyclical,United States
TK,Teekay Corporation,Energy,Bermuda
TKAT,"Takung Art Co., Ltd.",Consumer Cyclical,Hong Kong
TKC,Turkcell Iletisim Hizmetleri A.S.,Communication Services,Turkey
TKLF,"Yoshitsu Co., Ltd",Consumer Defensive,Japan
TKNO,"Alpha Teknova, Inc.",Healthcare,United States
TKR,The Timken Company,Industrials,United States
TLGA,TLG Acquisition One Corp.,Financial Services,United States
TLGY,TLGY Acquisition Corporation,Financial Services,United States
TLIS,Talis Biomedical Corporation,Healthcare,United States
TLK,Perusahaan Perseroan (Persero) PT Telekomunikasi Indonesia Tbk,Communication Services,Indonesia
TLRY,"Tilray Brands, Inc.",Healthcare,United States
TLS,Telos Corporation,Technology,United States
TLSA,Tiziana Life Sciences Ltd,Healthcare,United Kingdom
TLYS,"Tilly's, Inc.",Consumer Cyclical,United States
TM,Toyota Motor Corporation,Consumer Cyclical,Japan
TMAC,The Music Acquisition Corporation,Financial Services,United States
TMBR,"Timber Pharmaceuticals, Inc.",Healthcare,United States
TMC,TMC the metals company Inc.,Basic Materials,Canada
TMCI,"Treace Medical Concepts, Inc.",Healthcare,United States
TMDI,Titan Medical Inc.,Healthcare,Canada
TMDX,"TransMedics Group, Inc.",Healthcare,United States
TME,Tencent Music Entertainment Group,Communication Services,China
TMHC,Taylor Morrison Home Corporation,Consumer Cyclical,United States
TMKR,Tastemaker Acquisition Corp.,Financial Services,United States
TMO,Thermo Fisher Scientific Inc.,Healthcare,United States
TMP,Tompkins Financial Corporation,Financial Services,United States
TMPM,Turmeric Acquisition Corp.,Financial Services,United States
TMQ,Trilogy Metals Inc.,Basic Materials,Canada
TMST,TimkenSteel Corporation,Basic Materials,United States
TMUS,"T-Mobile US, Inc.",Communication Services,United States
TMX,"Terminix Global Holdings, Inc.",Consumer Cyclical,United States
TNC,Tennant Company,Industrials,United States
TNDM,"Tandem Diabetes Care, Inc.",Healthcare,United States
TNET,"TriNet Group, Inc.",Industrials,United States
TNGX,"Tango Therapeutics, Inc.",Healthcare,United States
TNK,Teekay Tankers Ltd.,Energy,Canada
TNL,Travel + Leisure Co.,Consumer Cyclical,United States
TNON,"Tenon Medical, Inc.",Healthcare,United States
TNP,Tsakos Energy Navigation Limited,Energy,Greece
TNXP,Tonix Pharmaceuticals Holding Corp.,Healthcare,United States
TNYA,"Tenaya Therapeutics, Inc.",Healthcare,United States
TOAC,Talon 1 Acquisition Corp.,Financial Services,United States
TOI,"The Oncology Institute, Inc.",Healthcare,United States
TOL,"Toll Brothers, Inc.",Consumer Cyclical,United States
TOMZ,"TOMI Environmental Solutions, Inc.",Industrials,United States
TOPS,Top Ships Inc.,Industrials,Greece
TOST,"Toast, Inc.",Technology,United States
TOUR,Tuniu Corporation,Consumer Cyclical,China
TOWN,TowneBank,Financial Services,United States
TPB,"Turning Point Brands, Inc.",Consumer Defensive,United States
TPBA,TPB Acquisition Corporation I,Financial Services,United States
TPC,Tutor Perini Corporation,Industrials,United States
TPG,TPG Inc.,Financial Services,United States
TPGY,TPG Pace Beneficial Finance Corp.,Financial Services,United States
TPH,"Tri Pointe Homes, Inc.",Consumer Cyclical,United States
TPHS,Trinity Place Holdings Inc.,Real Estate,United States
TPIC,"TPI Composites, Inc.",Industrials,United States
TPL,Texas Pacific Land Corporation,Energy,United States
TPR,"Tapestry, Inc.",Consumer Cyclical,United States
TPST,"Tempest Therapeutics, Inc.",Healthcare,United States
TPTX,"Turning Point Therapeutics, Inc.",Healthcare,United States
TPVG,TriplePoint Venture Growth BDC Corp.,Financial Services,United States
TPX,"Tempur Sealy International, Inc.",Consumer Cyclical,United States
TR,"Tootsie Roll Industries, Inc.",Consumer Defensive,United States
TRAQ,Trine II Acquisition Corp.,Financial Services,United States
TRC,Tejon Ranch Co.,Industrials,United States
TRCA,Twin Ridge Capital Acquisition Corp.,Financial Services,United States
TRDA,"Entrada Therapeutics, Inc.",Healthcare,United States
TREC,Trecora Resources,Basic Materials,United States
TREE,"LendingTree, Inc.",Financial Services,United States
TREX,"Trex Company, Inc.",Industrials,United States
TRGP,Targa Resources Corp.,Energy,United States
TRHC,"Tabula Rasa HealthCare, Inc.",Healthcare,United States
TRI,Thomson Reuters Corporation,Industrials,Canada
TRIB,Trinity Biotech plc,Healthcare,Ireland
TRIN,Trinity Capital Inc.,Financial Services,United States
TRIP,"Tripadvisor, Inc.",Consumer Cyclical,United States
TRIS,Tristar Acquisition I Corp.,Financial Services,United States
TRKA,"Troika Media Group, Inc.",Communication Services,United States
TRMB,Trimble Inc.,Technology,United States
TRMD,TORM plc,Energy,United Kingdom
TRMK,Trustmark Corporation,Financial Services,United States
TRMR,Tremor International Ltd,Communication Services,Israel
TRN,"Trinity Industries, Inc.",Industrials,United States
TRNO,Terreno Realty Corporation,Real Estate,United States
TRNS,"Transcat, Inc.",Industrials,United States
TRON,Corner Growth Acquisition Corp. 2,Financial Services,United States
TROO,"TROOPS, Inc.",Technology,Hong Kong
TROW,"T. Rowe Price Group, Inc.",Financial Services,United States
TROX,Tronox Holdings plc,Basic Materials,United States
TRP,TC Energy Corporation,Energy,Canada
TRQ,Turquoise Hill Resources Ltd.,Basic Materials,Canada
TRS,TriMas Corporation,Industrials,United States
TRST,TrustCo Bank Corp NY,Financial Services,United States
TRT,Trio-Tech International,Technology,United States
TRTL,TortoiseEcofin Acquisition Corp. III,Financial Services,United States
TRTN,Triton International Limited,Industrials,Bermuda
TRTX,"TPG RE Finance Trust, Inc.",Real Estate,United States
TRU,TransUnion,Industrials,United States
TRUE,"TrueCar, Inc.",Communication Services,United States
TRUP,"Trupanion, Inc.",Financial Services,United States
TRV,"The Travelers Companies, Inc.",Financial Services,United States
TRVG,trivago N.V.,Communication Services,Germany
TRVI,"Trevi Therapeutics, Inc.",Healthcare,United States
TRVN,"Trevena, Inc.",Healthcare,United States
TRX,TRX Gold Corporation,Basic Materials,Canada
TS,Tenaris S.A.,Energy,Luxembourg
TSAT,Telesat Corporation,Technology,Canada
TSBK,"Timberland Bancorp, Inc.",Financial Services,United States
TSC,"TriState Capital Holdings, Inc.",Financial Services,United States
TSCO,Tractor Supply Company,Consumer Cyclical,United States
TSE,Trinseo PLC,Basic Materials,United States
TSEM,Tower Semiconductor Ltd.,Technology,Israel
TSHA,"Taysha Gene Therapies, Inc.",Healthcare,United States
TSIB,Tishman Speyer Innovation Corp. II,Financial Services,United States
TSLA,"Tesla, Inc.",Consumer Cyclical,United States
TSLX,"Sixth Street Specialty Lending, Inc.",Financial Services,United States
TSM,Taiwan Semiconductor Manufacturing Company Limited,Technology,Taiwan
TSN,"Tyson Foods, Inc.",Consumer Defensive,United States
TSP,TuSimple Holdings Inc.,Industrials,United States
TSPQ,TCW Special Purpose Acquisition Corp.,Financial Services,United States
TSQ,"Townsquare Media, Inc.",Communication Services,United States
TSRI,"TSR, Inc.",Technology,United States
TSVT,"2seventy bio, Inc.",Healthcare,United States
TT,Trane Technologies plc,Industrials,Ireland
TTC,The Toro Company,Industrials,United States
TTCF,"Tattooed Chef, Inc.",Consumer Defensive,United States
TTD,"The Trade Desk, Inc.",Technology,United States
TTE,TotalEnergies SE,Energy,France
TTEC,"TTEC Holdings, Inc.",Technology,United States
TTEK,"Tetra Tech, Inc.",Industrials,United States
TTGT,"TechTarget, Inc.",Communication Services,United States
TTI,"TETRA Technologies, Inc.",Energy,United States
TTM,Tata Motors Limited,Consumer Cyclical,India
TTMI,"TTM Technologies, Inc.",Technology,United States
TTNP,"Titan Pharmaceuticals, Inc.",Healthcare,United States
TTOO,"T2 Biosystems, Inc.",Healthcare,United States
TTSH,"Tile Shop Holdings, Inc.",Consumer Cyclical,United States
TTWO,"Take-Two Interactive Software, Inc.",Communication Services,United States
TU,TELUS Corporation,Communication Services,Canada
TUEM,Tuesday Morning Corporation,Consumer Defensive,United States
TUFN,Tufin Software Technologies Ltd.,Technology,Israel
TUP,Tupperware Brands Corporation,Consumer Cyclical,United States
TURN,180 Degree Capital Corp.,Financial Services,United States
TUSK,"Mammoth Energy Services, Inc.",Industrials,United States
TUYA,Tuya Inc.,Technology,China
TV,Full company name not available,,
TVTX,"Travere Therapeutics, Inc.",Healthcare,United States
TVTY,"Tivity Health, Inc.",Healthcare,United States
TW,Tradeweb Markets Inc.,Financial Services,United States
TWCB,Bilander Acquisition Corp.,Financial Services,United States
TWI,"Titan International, Inc.",Industrials,United States
TWIN,"Twin Disc, Incorporated",Industrials,United States
TWKS,"Thoughtworks Holding, Inc.",Technology,United States
TWLO,Twilio Inc.,Communication Services,United States
TWLV,Twelve Seas Investment Company II,Financial Services,United States
TWND,Tailwind Acquisition Corp.,Financial Services,United States
TWNI,Tailwind International Acquisition Corp.,Financial Services,United States
TWNK,"Hostess Brands, Inc.",Consumer Defensive,United States
TWO,Two Harbors Investment Corp.,Real Estate,United States
TWOA,two,Financial Services,United States
TWOU,"2U, Inc.",Consumer Defensive,United States
